id,relativeReadability,lexicalDiversity,topTopicSimilarity,syllableRate,PRP$,VBG,VBD,VBN,VBP,WDT,JJ,WP,VBZ,DT,NN,TO,PRP,RB,NNS,NNP,VB,WRB,CC,CD,EX,IN,WP$,MD,JJS,JJR,``,'',:,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,heat
PPl-7_RL0Ko-0,1.0675393411506684,0.5714285714285714,0.13333333333333333,2.558,0.005,0.038,0.016,0.011,0.033,0,0.104,0.005,0.016,0.066,0.11,0.033,0.082,0.038,0.11,0.055,0.071,0.005,0.044,0,0,0.099,0,0.027,0,0,0,0,0.022,5,5,0.5004876217526003,5,5,5,5,5,5,5,5,5,5,5,5,5,0.22540241250932785,0.5207646910104814,5,5,5,0.5495116202640162,5,5,5,5,5,5,5,5,0.1
PPl-7_RL0Ko-90,0.9976102736446207,0.5163043478260869,0.2,2.275,0,0.016,0.038,0.011,0.033,0.005,0.098,0.005,0.054,0.098,0.168,0.016,0.071,0.12,0.043,0.027,0.038,0.005,0.038,0,0,0.092,0,0.016,0,0,0,0,0.005,5,0.25056315119670103,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3846937638908131,5,5,5,0.4428146474185525,5,0.34079048053870653,0.9129990230126961,0.930730120657598,5,5,5,5,0.1
PPl-7_RL0Ko-180,1.0036917782991643,0.47770700636942676,0.26666666666666666,1.992,0,0.038,0.045,0,0.045,0,0.045,0.013,0.045,0.121,0.172,0.025,0.115,0.038,0.013,0.025,0.057,0.032,0.038,0.019,0,0.083,0,0.013,0,0,0,0,0,5,0.34453213576742486,5,0.3051788612641757,5,5,0.5028380679477452,5,5,5,5,5.0298633116807,5,5,5,5,5,0.3891265581334612,5,0.5779636640798251,5,0.9162241561979203,5,5,5,0.9190003444008875,5,5,5,5,0.118
PPl-7_RL0Ko-270,0.9416252945945759,0.4497354497354497,0.4,2.375,0,0,0.005,0,0.048,0.016,0.074,0.005,0.048,0.122,0.164,0.032,0.132,0.085,0.021,0.005,0.069,0.011,0.037,0,0,0.079,0,0.037,0,0,0,0,0,5,0.4334494531002794,5,0.318177724280353,5,5,0.8759598082798665,5,0.5698163323657668,5,5,5,5,0.8727981839676658,0.9061839553374359,5,5,0.8335521270567099,5,0.5792190759234227,5,0.5550475779350388,5,0.5794679372760967,0.888109546872371,5,5,5,5,0.5619704435061763,0.23
PPl-7_RL0Ko-360,0.9583676588337932,0.4918032786885246,0.25925925925925924,1.5,0,0.025,0.033,0.008,0.025,0,0.074,0.016,0.057,0.074,0.074,0.041,0.115,0.074,0.041,0.041,0.066,0,0.025,0.049,0.008,0.115,0,0.016,0,0,0,0,0.008,0.7448208104191953,5,5,0.5724522716365772,5,5,0.915151248988096,0.9072094224963435,0.915151248988096,5,5,5,5,5,5,5,5,0.8495069699249593,5,5,5,0.915151248988096,5,5,5,5,5,5,5,5,0.195
PPl-7_RL0Ko-450,1.340410769757895,0.5,0.23333333333333334,1.625,0,0.025,0,0,0.033,0.008,0.107,0,0.09,0.098,0.205,0.008,0.074,0.066,0.041,0.033,0.008,0,0.041,0.016,0.016,0.107,0,0,0,0,0,0,0.025,5,5,5,0.45936812755332296,5,5,0.3982926717960504,5,0.5669107585441302,0.5442489456468375,5,5,5,5,5,5,5,5,5,0.9119689836380631,5,0.4527956866589604,5,5,5,5,5,5,5,0.8194629116386962,0.352
PPl-7_RL0Ko-540,1.14486665009403,0.4880952380952381,0.3333333333333333,2.325,0,0.024,0.006,0.03,0.048,0.006,0.083,0.024,0.071,0.131,0.202,0.018,0.06,0.089,0.024,0.018,0.03,0.012,0.048,0.006,0,0.065,0,0.006,0,0,0,0,0,0.6759904722909219,0.40598953065262494,5,0.42463449515591833,5,5,0.30329772822462703,5,5,0.5079861684852907,5,5,5,0.801777305617528,5,5,5,0.8929421774820129,5,5,5,0.8631412356407608,5,5,5,0.8712822522512539,5,5,5,0.3369053466599544,0.343
PPl-7_RL0Ko-630,0.9547945885460614,0.49238578680203043,0.3333333333333333,2.542,0,0.02,0,0.005,0.061,0.01,0.086,0.005,0.091,0.112,0.107,0.01,0.107,0.107,0.036,0.051,0.046,0.036,0.02,0,0,0.056,0,0.01,0,0,0,0,0.01,5,0.43685105267117225,0.381696134905567,0.3754995955487641,5,5,0.42932076715398954,5,0.9154242698374073,5,0.3703446193550139,5,5,5,5,5,5,0.5646641883280149,5,0.91599651707436,5,0.5646641883280148,5,5,5,5,5,5,0.9041139897086277,5,0.274
PPl-7_RL0Ko-720,0.7984593469479336,0.44502617801047123,0.3333333333333333,2.267,0.021,0.005,0.01,0.016,0.021,0,0.052,0.005,0.094,0.141,0.157,0.026,0.073,0.073,0.031,0.01,0.058,0.005,0.031,0.016,0.005,0.105,0,0.021,0,0.005,0,0,0.01,5,0.5472033470388077,5,0.4324083480546841,5,5,0.9079556393267156,5,5,0.9244480083996838,5,5,5,5,0.4450268722196986,5,5,0.9064270663251924,5,0.36581558450332224,5,5,5,0.4295886174879218,5,5,5,5,0.5301909348770351,0.5636886595832067,0.306
PPl-7_RL0Ko-810,1.0381837445511695,0.5185185185185185,0.2,1.742,0,0,0.081,0,0,0.007,0.081,0.007,0.059,0.126,0.163,0.007,0.052,0.089,0.022,0.081,0.03,0,0.044,0.022,0,0.089,0,0,0,0.015,0,0,0,0.9678678871232531,5,0.29541550907176206,5,5,5,5,5,5,5,5,5,5,5,5,0.5751794246457955,5,0.8985494613249272,5,5,5,5,5,5,5,0.924415921809658,5,0.9285109578293134,5,5,0.614
PPl-7_RL0Ko-900,1.0809954306780762,0.5081081081081081,0.2,2.017,0,0,0,0.011,0.049,0.005,0.092,0.011,0.027,0.076,0.141,0.027,0.076,0.081,0.032,0.054,0.07,0,0.038,0.049,0,0.124,0,0.011,0,0,0,0,0.016,5,0.3564747586122862,5,5,5,5,5,5,0.9362202223584849,5,5,5,5,5,5,5,5,0.9381404071150887,5,5,5,5,5,5,0.5849556900197129,0.35313771704882246,5,5,5,0.9007345526754863,0.483
PPl-7_RL0Ko-990,0.9798864229259829,0.48872180451127817,0.23333333333333334,1.6,0,0.03,0,0,0.045,0,0.098,0.008,0.075,0.135,0.12,0.023,0.098,0.113,0.038,0.008,0.038,0,0.03,0.015,0,0.098,0,0.008,0,0.008,0,0,0.015,0.2542971053088003,0.46803276376717196,5,5,5,5,0.9014049076616646,5,5,5,5,5,5,5,5,5,5,0.8926512701221642,5,5,5,0.9308897253542188,5,0.9226196136306658,5,0.9115604231389952,5,5,5,5,0.64
PPl-7_RL0Ko-1080,1.0044591821064028,0.47619047619047616,0.2,2.275,0,0.005,0.026,0.005,0.021,0.011,0.079,0.005,0.069,0.116,0.153,0.011,0.122,0.101,0.026,0.011,0.037,0.026,0.016,0.005,0.005,0.106,0,0.026,0,0,0,0,0.016,0.5216550587942597,0.9072494314446945,5,5,5,5,0.9123616341344647,5,5,5,5,5,5,5,0.7944906990526621,0.42988680233535254,5,5,5,5,5,5,5,5,5,5,5,0.5437527840813655,5,5,0.789
PPl-7_RL0Ko-1170,0.8962311619448703,0.43529411764705883,0.03571428571428571,2.067,0.006,0.012,0.053,0,0.024,0.006,0.065,0.012,0.059,0.088,0.129,0.035,0.118,0.129,0.012,0.012,0.041,0,0.059,0,0.006,0.088,0,0.018,0,0.006,0,0,0,0.8699144866588129,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.393
PPl-7_RL0Ko-1260,0.84699297079612,0.4846938775510204,0.06666666666666667,2.342,0,0.026,0.01,0,0.036,0.01,0.087,0.01,0.066,0.138,0.168,0.01,0.077,0.097,0.02,0.015,0.026,0.026,0.041,0.005,0.01,0.097,0,0.02,0,0,0,0,0,5,0.5677218766507411,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9162808748403253,5,5,5,5,0.448
PPl-7_RL0Ko-1350,0.9287838983190593,0.5067567567567568,0.16666666666666666,1.783,0,0,0.007,0.007,0.014,0.007,0.095,0.007,0.081,0.115,0.169,0.014,0.074,0.068,0.047,0,0.047,0.014,0.047,0,0,0.122,0,0.014,0.014,0,0.007,0.007,0.027,0.4368885157133246,0.5106693354890866,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5054822434655455,5,5,5,5,5,5,5,5,5,0.8752630571161596,5,0.5434154367265744,5,5,0.236
PPl-7_RL0Ko-1440,0.809392646338058,0.47706422018348627,0.16666666666666666,2.517,0,0.032,0.005,0.023,0.037,0.005,0.073,0.005,0.06,0.106,0.151,0.009,0.064,0.106,0.05,0.023,0.028,0.005,0.06,0,0.005,0.11,0,0.009,0.005,0.005,0,0,0.005,0.5397530708192237,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9236668319338348,0.2633392641335055,5,5,5,5,5,5,5,5,5,0.9129389640018064,5,0.8582427314464759,5,5,0.244
PPl-7_RL0Ko-1530,0.8795700061936961,0.463768115942029,0.1111111111111111,1.65,0,0.007,0.014,0.014,0.036,0,0.101,0.007,0.043,0.109,0.065,0.043,0.13,0.145,0.036,0.014,0.08,0,0.036,0.007,0,0.065,0,0.036,0,0,0,0,0.007,5,0.867067672682671,5,5,5,5,5,5,5,5,5,5,5,5,0.750603984611876,5,5,5,5,5,5,5,5,5,5,5,5,5,0.4018916654018933,5,0.242
PPl-7_RL0Ko-1620,0.8991491147976657,0.5497076023391813,0.36666666666666664,2.208,0,0.018,0,0.006,0.012,0.012,0.105,0.012,0.099,0.099,0.146,0.012,0.099,0.099,0.018,0,0.041,0,0.047,0.041,0,0.094,0,0.029,0.006,0.006,0,0,0,5,0.36735198576281874,5,0.5538273022064908,5,5,0.5547855557138597,5,5,0.8119654273539479,5,5,0.8666467130867284,5,5,5,5,5,0.4275060768974788,0.4457665211819696,5,0.9229185762812725,5,0.8119654273539479,0.8876181948235284,0.8119654273539479,5,5,5,5,0.196
PPl-7_RL0Ko-1710,0.907791006127451,0.4772727272727273,0.1724137931034483,2.233,0.006,0,0,0.028,0.034,0.028,0.102,0,0.08,0.062,0.097,0.006,0.125,0.119,0.028,0.017,0.057,0.006,0.023,0,0.011,0.108,0,0.04,0,0,0,0,0,5,5,5,5,5,0.4131684456585082,5,5,5,5,5,5,5,5,0.5681026977019573,5,5,5,0.4293437720532032,0.5554333359421825,0.2911178961879008,5,5,5,5,5,5,5,5,5,0.191
PPl-7_RL0Ko-1800,0.8930466313027478,0.5214285714285715,0.23333333333333334,1.633,0,0.029,0,0.014,0.043,0,0.1,0,0.05,0.093,0.157,0.036,0.107,0.05,0.029,0.029,0.043,0.007,0.05,0.014,0,0.107,0,0.014,0,0,0,0,0.014,0.945471259471538,0.8933739485523897,5,5,5,0.6785419932680832,5,5,5,5,5,5,5,5,5,0.4352246407517075,5,5,5,5,0.4421971320774405,5,5,5,5,5,5,0.44546581550336384,0.5688436283676827,5,0.249
PPl-7_RL0Ko-1890,1.1345770563734674,0.40145985401459855,0.3333333333333333,1.6,0,0.007,0,0.007,0.058,0.007,0.08,0.015,0.022,0.168,0.153,0.044,0.073,0.036,0.022,0.015,0.066,0,0.044,0.007,0,0.102,0,0.029,0,0.022,0,0,0.015,0.3183109268901482,0.8723075980128338,5,0.8951038676185498,5,5,0.40388317580202543,0.9043530232268366,5,5,5,5,5,5,0.8966447017755017,0.8609888099795895,5,0.5455303740728451,5,5,5,5,5,5,0.4974834372609165,5,5,0.5053776493434132,5,5,0.395
PPl-7_RL0Ko-1980,0.8564984722931887,0.41353383458646614,0.2,1.442,0.008,0.008,0,0,0.045,0.008,0.098,0.008,0.068,0.165,0.128,0.023,0.098,0.038,0.023,0.015,0.068,0.008,0.015,0.015,0.008,0.128,0,0.015,0.008,0.008,0,0,0,0.7377222031877942,0.402335449395686,5,0.7993955737354723,5,5,5,0.9269078687543975,5,5,5,6.808693030024748,5,5,5,5,5,5,5,5,5,5,5,5,0.5690306523150183,5,5,5,5,5,0.195
PPl-7_RL0Ko-2070,1.0089366958683483,0.45161290322580644,0.5,0.35,0,0.032,0,0.032,0.032,0.032,0.065,0.032,0.097,0.129,0.194,0,0.032,0.129,0,0.065,0,0,0,0,0,0.065,0,0,0,0,0,0,0.032,5,0.8838878152727249,5,0.8623281807628717,5,5,5,5,5,5,5,2.6521907365314377,5,5,0.7157215007067754,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.146
PPl-7_RL0Ko-2160,0.9676234989772357,0.4014084507042254,0.3684210526315789,1.667,0.014,0.021,0.014,0.014,0.021,0.042,0.042,0,0.07,0.127,0.197,0.021,0.063,0.063,0,0.021,0.035,0.007,0.028,0,0,0.12,0,0.021,0,0.021,0,0,0.007,0.5500604858932416,0.36307753877287713,5,0.3574843674571159,5,5,5,0.5158586935991966,5,5,5,1.2798268424218393,5,5,5,5,5,5,5,0.4049338838533625,5,5,5,5,5,5,5,5,0.815594361432518,5,0.128
PPl-7_RL0Ko-2250,0.9327075821989277,0.385,0.19230769230769232,2.167,0,0,0.015,0.005,0.055,0.01,0.025,0.01,0.07,0.135,0.135,0.03,0.07,0.08,0.025,0.02,0.035,0,0.025,0.025,0.005,0.145,0,0.015,0,0.03,0,0,0.015,5,0.3738871936251553,5,0.4115082247690696,5,5,5,0.5403929279603079,5,5,5,5,5,5,0.8808448391258794,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9034130147015106,5,0.1
PPl-7_RL0Ko-2340,0.973946589479312,0.4392523364485981,0.21052631578947367,1.342,0,0.009,0,0.019,0.028,0.019,0.047,0.009,0.112,0.075,0.131,0.019,0.056,0.093,0.065,0.019,0.028,0,0.047,0.028,0.009,0.121,0,0.009,0,0.028,0,0,0.009,5,0.914789610075491,5,0.567325390973296,5,5,5,0.9272221883937304,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8783119766924935,5,0.1
PPl-7_RL0Ko-2430,1.05969198445769,0.4230769230769231,0.26666666666666666,2.167,0.005,0.005,0.005,0.011,0.033,0.011,0.033,0.011,0.099,0.104,0.148,0.016,0.055,0.071,0.022,0.071,0.027,0,0.038,0.027,0,0.159,0,0.011,0,0.027,0,0,0.005,5,0.9106859901543657,5,0.42128453187759174,5,5,0.5730372405462729,0.5432693904982613,5,5,0.6021180582555069,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8796326235417842,5,5,5,0.7305950588021707,0.8908631786828654,0.103
PPl-7_RL0Ko-2520,1.1183575504755163,0.4891304347826087,0.36,1.167,0,0.022,0.022,0,0.022,0.011,0.076,0.011,0.033,0.13,0.163,0.033,0.054,0.065,0.011,0.065,0.043,0,0.076,0.022,0,0.109,0,0.011,0,0.011,0,0,0.011,0.7784574377472298,0.5862868936490666,0.4837592476772687,0.9281927700279587,5,5,5,0.9281927700279587,5,5,5,5,5,5,5,0.866558609124087,5,0.9006954282584935,0.9281927700279587,5,5,5,5,5,5,5,5,5,0.5754800699341147,5,0.1
PPl-7_RL0Ko-2610,1.0302408082883123,0.456,0.3333333333333333,1.442,0,0.008,0,0,0.024,0,0.088,0.016,0.056,0.096,0.136,0.048,0.072,0.072,0.024,0.024,0.096,0,0.04,0,0,0.128,0,0.024,0,0.008,0,0,0.024,0.321749782600186,0.3422401228035357,5,5,5,5,5,0.5469978974431012,5,5,5,2.130065284048106,5,5,5,5,5,5,5,5,5,5,5,5,0.9178739749184333,5,0.3349812263677527,5,5,0.9161491100932889,0.1
PPl-7_RL0Ko-2700,1.0476788238517971,0.4095744680851064,0.32142857142857145,2.25,0.011,0.021,0,0.016,0.027,0.011,0.053,0.005,0.043,0.117,0.181,0.048,0.053,0.059,0.011,0.037,0.059,0,0.021,0.005,0,0.165,0,0.027,0,0.021,0,0,0.005,0.8037445524857089,0.3826407171268974,5,0.5704037663794526,5,5,0.5458163859855917,0.577247448456896,5,5,5,5,5,5,5,5,5,5,0.5500440997185121,5,5,5,5,5,0.9170311444573853,5,0.2961853415009517,5,5,0.8868514180694006,0.163
PPl-7_RL0Ko-2790,1.0208214313860566,0.46715328467153283,0.3,1.633,0.015,0.007,0.029,0.007,0.058,0,0.073,0.015,0.088,0.102,0.109,0.051,0.109,0.036,0.022,0.036,0.029,0,0.022,0.066,0,0.095,0,0.007,0,0.022,0,0,0,1.994775833825551,0.9288926556673274,5,0.920455593002404,5,5,0.7616712088950951,5,5,5,5,5,0.8764218083588804,5,0.458912512341479,5,5,5,0.920455593002404,5,5,5,5,5,5,5,0.388765441839704,5,0.925099157591394,5,0.245
PPl-7_RL0Ko-2880,0.923818686142834,0.5365853658536586,0.2,0.467,0,0,0.024,0.024,0,0.024,0.073,0,0.073,0.073,0.122,0,0.098,0.098,0,0.049,0.098,0,0.049,0.024,0,0.049,0,0.024,0,0.024,0,0,0.024,5,5,5,5,5,0.6624931641489101,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8174165957602026,5,5,5,5,5,5,5,5,5,0.289
PPl-7_RL0Ko-2970,1.0846448871788175,0.4855072463768116,0.23333333333333334,1.725,0.007,0.007,0,0.007,0.051,0,0.072,0.014,0.101,0.094,0.145,0.029,0.101,0.065,0.036,0.036,0.036,0.007,0.036,0.022,0,0.101,0,0,0,0.022,0,0,0,1.8126253426027787,0.9026494450950311,5,5,0.32739152758229756,5,5,5,0.3804269187018349,5,5,5,5,0.5718469804731903,5,5,5,5,0.5617795714780127,5,5,0.5396501277823565,5,5,5,5,5,5,5,5,0.218
PPl-7_RL0Ko-3060,1.3168182462929865,0.5615384615384615,0.23333333333333334,1.275,0,0,0.008,0,0.038,0.008,0.162,0,0.023,0.069,0.246,0.031,0.038,0.054,0.031,0.008,0.054,0,0.023,0.015,0.008,0.123,0,0.015,0.008,0,0,0,0.023,5,0.569414281784166,5,5,5,5,5,0.5642235090574969,5,0.5610603676565447,5,5,5,5,0.8300421839866133,5,5,5,5,5,5,5,5,5,0.5540536526379545,5,5,5,0.8667043065648204,0.8904572509339292,0.281
PPl-7_RL0Ko-3150,1.096752496529794,0.4803921568627451,0.3,2.55,0,0.015,0.039,0.02,0.044,0.02,0.123,0.005,0.078,0.074,0.078,0.025,0.108,0.098,0.029,0.025,0.02,0,0.025,0.015,0,0.103,0,0.01,0,0.015,0,0,0.015,1.513341493046258,0.5380727399096574,5,5,0.28353512817659526,5,5,0.52417912312527,0.43443468542878827,5,5,5,5,0.8803834879445782,0.8465788436008038,5,5,5,0.3108737101283903,5,5,5,5,5,5,5,5,5,5,0.8187423026875057,0.419
PPl-7_RL0Ko-3240,1.1131588301490811,0.5,0.21739130434782608,1.258,0,0.008,0.017,0.025,0.025,0.008,0.042,0.008,0.075,0.125,0.183,0.033,0.05,0.058,0.008,0.042,0.05,0,0.025,0.025,0,0.133,0,0.008,0,0,0,0,0.033,0.9357204546920697,0.5693658363632734,5,5,5,5,0.9185903221296179,0.8123358049650149,5,5,5,5,5,0.4289179085263561,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.339
PPl-7_RL0Ko-3330,1.3226619396499102,0.5846153846153846,0.21739130434782608,1.558,0,0.008,0.031,0.015,0.023,0,0.077,0.008,0.054,0.069,0.131,0.023,0.085,0.046,0.015,0.169,0.038,0,0.015,0.038,0,0.092,0,0.015,0,0.008,0,0,0.015,5,5,0.2712643770626619,5,5,5,0.8792491152176584,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5720185669826658,0.9416652396769026,0.9379425238390205,5,5,5,5,0.236
PPl-7_RL0Ko-3420,0.9795828036708439,0.48226950354609927,0.32,1.642,0,0.007,0,0.021,0.05,0.007,0.106,0.021,0.057,0.078,0.092,0.035,0.078,0.078,0.057,0.071,0.043,0,0.035,0.007,0,0.121,0,0.014,0.007,0,0,0,0.014,5,0.9424979795322149,0.5770507417917663,5,0.3013266811786797,5,0.9350897305826922,0.9440796878630021,5,5,0.5591362913449466,5,5,5,5,5,5,5,5,5,5,5,5,0.5826634261248073,5,0.5818926184379373,5,5,5,5,0.151
PPl-7_RL0Ko-3510,1.0182531085232023,0.5460992907801419,0.25,1.767,0,0.014,0,0,0.05,0,0.057,0.014,0.078,0.113,0.135,0.007,0.092,0.064,0.014,0.099,0.028,0.007,0.028,0.043,0.007,0.106,0,0.021,0,0,0,0,0.021,0.5808142544662165,5,0.23298781572852026,0.28201062763997975,5,5,5,5,5,0.93978428578047,0.3698131071221431,5,5,5,5,5,5,5,5,0.4626613752496183,5,5,5,5,5,5,5,5,5,5,0.154
PPl-7_RL0Ko-3600,0.9553874124661086,0.45454545454545453,0.2916666666666667,1.533,0,0.025,0.017,0.017,0.05,0.008,0.074,0.025,0.058,0.099,0.124,0.033,0.083,0.074,0.041,0.058,0.033,0,0.017,0,0,0.132,0,0,0.008,0.008,0,0,0,0.7641017576221965,5,5,5,5,0.5654092852873303,0.44363128337136365,5,5,5,5,5,5,0.3755011496810935,5,0.5388562316052566,5,5,5,5,0.8213078970801979,5,5,5,5,5,5,0.5461306628512869,5,5,0.127
PPl-7_RL0Ko-3690,0.935254802605091,0.5038167938931297,0.2692307692307692,1.392,0,0.008,0,0,0.069,0,0.099,0.023,0.107,0.099,0.076,0.046,0.092,0.084,0.038,0.061,0.069,0.008,0.031,0,0,0.084,0,0.008,0,0,0,0,0,0.8077541438556823,0.5480423873574886,5,5,5,5,5,0.5437349993072319,5,5,5,5,5,0.8348678962397429,0.5806547796742411,5,5,5,0.9045991131395033,5,0.9124753566062808,5,5,5,5,5,5,5,5,5,0.388
PPl-7_RL0Ko-3780,1.0751908265835968,0.4895833333333333,0.23529411764705882,1.108,0,0.01,0,0,0.073,0,0.052,0,0.031,0.125,0.156,0.031,0.115,0.083,0,0.052,0.073,0.01,0.031,0,0,0.073,0,0.031,0.01,0,0,0,0.021,1.061816639598183,5,5,5,5,0.3998117694092211,5,5,0.3573985391615728,5,5,5,5,5,5,5,5,5,5,5,0.8756083110389576,5,5,5,5,5,5,5,5,5,0.906
PPl-7_RL0Ko-3870,0.9478641989170339,0.44680851063829785,0.375,1.5,0.007,0,0,0,0.043,0.007,0.043,0.007,0.071,0.113,0.184,0.035,0.092,0.057,0.007,0.028,0.064,0.007,0.007,0.014,0,0.135,0,0.021,0,0,0,0,0.014,1.6744120608950608,0.5718317712240675,5,5,0.6944480043296165,5,5,0.9235594699657886,5,5,5,5,5,0.7824878419259494,0.8812097766415649,0.5634256086204507,5,5,5,5,5,5,5,5,0.5641333751961283,5,5,0.9345170341127661,5,5,0.972
PPl-7_RL0Ko-3960,0.9621693441924769,0.4057142857142857,0.26666666666666666,2.192,0,0.011,0.011,0.017,0.04,0.006,0.086,0.017,0.034,0.131,0.149,0.029,0.08,0.091,0.029,0.029,0.063,0,0.023,0,0,0.126,0,0.023,0,0,0,0,0.006,5,0.5757033702816525,5,5,5,5,5,0.9228869229575792,0.3340024723992456,5,5,5,5,0.4333579403716448,5,5,5,5,0.9152620799214667,5,0.9228869229575792,5,5,5,0.9081221695462965,5,5,0.5271685598594428,5,5,0.821
PPl-7_RL0Ko-4050,1.0655709951531669,0.5369127516778524,0.23333333333333334,1.892,0.013,0.013,0.02,0.007,0.027,0,0.128,0.013,0.054,0.121,0.168,0.02,0.06,0.081,0.007,0.04,0.054,0.007,0.034,0.02,0,0.087,0,0.007,0,0,0,0,0.013,0.6802302463923184,0.5751630526987233,5,5,5,5,5,0.9348531973036275,0.46775739629230345,5,5,5,5,0.3967471790567206,5,5,5,5,0.5674035499652017,5,5,5,0.4502291462141221,5,5,5,5,5,5,5,0.805
PPl-7_RL0Ko-4140,0.9828896979655198,0.5159235668789809,0.13333333333333333,1.617,0,0,0.032,0,0.019,0,0.102,0,0.07,0.076,0.146,0.006,0.102,0.064,0.019,0.013,0.057,0.019,0.057,0.013,0,0.127,0,0.038,0.013,0,0,0,0.013,5,0.574427742225494,5,5,5,5,5,0.5741856136717669,5,5,5,5,5,5,0.9312670759898021,5,5,5,5,5,0.9275681718061637,5,5,5,5,5,5,5,5,5,0.787
PPl-7_RL0Ko-4230,1.2539587423829035,0.5289855072463768,0.2,1.5,0,0.007,0.014,0,0.043,0,0.123,0.007,0.029,0.116,0.203,0.036,0.043,0.065,0.022,0.065,0.051,0,0.029,0,0,0.109,0,0.007,0,0,0,0,0.007,1.1307038615757241,0.3472886819804637,5,5,5,5,5,0.9022599917178578,0.8293877740466191,5,5,5,5,0.3906192194739707,5,5,5,5,5,5,0.9123359972027261,5,5,5,5,5,5,5,5,5,0.703
PPl-7_RL0Ko-4320,0.9736136394405127,0.5299145299145299,0.16666666666666666,1.242,0,0,0.034,0.009,0.026,0,0.128,0.009,0.06,0.128,0.171,0.034,0.06,0.034,0,0.034,0.043,0,0.06,0.034,0,0.103,0,0,0,0,0,0,0.009,5,5,5,5,5,0.6997626193069485,5,0.9208146827818774,0.8227624146821925,5,5,5,5,0.7481725027964766,0.9259780198287927,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.828
PPl-7_RL0Ko-4410,0.8746997039568596,0.5097087378640777,0.2,2.375,0.005,0.019,0.01,0.01,0.058,0.015,0.078,0,0.073,0.097,0.117,0.015,0.092,0.073,0.044,0.015,0.029,0.01,0.029,0.019,0.01,0.126,0,0.005,0.005,0.015,0,0,0.01,1.8055789800095525,0.533437800743934,5,5,5,0.3938982096723684,5,5,0.5588293422707125,5,5,5,5,5,0.3789825564711687,5,5,5,5,5,0.578413348168487,5,5,5,5,5,5,5,5,5,0.525
PPl-7_RL0Ko-4500,1.0051804819242425,0.53125,0.2,1.5,0.008,0.008,0.023,0.008,0.047,0,0.109,0,0.07,0.062,0.133,0.031,0.117,0.07,0.016,0.047,0.039,0.008,0.031,0.016,0,0.125,0,0.016,0,0,0,0,0.008,1.7762712467972517,0.5617874031119338,5,5,5,5,5,0.8181318702187568,5,5,5,5,5,5,5,5,5,5,5,5,0.9148078299422425,5,5,0.5191300986344122,5,0.8916347773708359,5,5,5,5,0.439
PQspf3q12mo-0,1.0494717041103179,0.5238095238095238,0.16666666666666666,2.75,0.01,0.029,0.01,0.029,0.062,0.005,0.071,0.005,0.038,0.081,0.105,0.052,0.071,0.038,0.038,0.1,0.062,0.01,0.048,0.024,0.005,0.1,0,0.005,0,0,0,0,0,0.43022171389121916,0.26735108046098427,5,5,0.6208633422169586,5,5,5,0.25275144575849473,5,5,5,5,5,0.19706758000581961,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.1
PQspf3q12mo-90,0.9128842530765807,0.4715447154471545,0.16666666666666666,2.742,0.004,0.012,0.093,0.008,0.024,0.012,0.057,0.008,0.02,0.13,0.134,0.004,0.102,0.024,0.049,0.061,0.012,0.008,0.073,0.012,0,0.122,0,0.008,0.004,0,0,0,0.004,5,5,5,5,5,5,5,5,0.652157317138745,0.5320323747370002,5,5,0.8748578027922123,5,5,5,5,5,0.42215563316368643,0.6880716543901618,5,5,5,5,5,5,5,5,5,5,0.428
PQspf3q12mo-180,0.890061795265279,0.4780701754385965,0.2,2.658,0.013,0.004,0.022,0.009,0.061,0.004,0.061,0,0.009,0.136,0.149,0.009,0.066,0.031,0.066,0.048,0.022,0.004,0.075,0.018,0.004,0.14,0,0.009,0.004,0.009,0,0,0.004,5,0.6242532414182156,5,5,5,5,5,5,5,5,5,5,0.5393738419951741,5,5,5,5,5,0.49830040673777143,5,5,5,5,0.8681033297715411,0.8592181453694298,0.49954734761649383,5,5,5,5,0.337
